loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
0.0397927682331558,96005.04983650337,0.010664293358155112,33.528475910961475
0.02231957955178568,34380.152156828284,0.018435187407967978,60.61306618540943
0.020613021414916395,34688.916959296796,0.015601190410382031,37.2280700409014
0.018891441144933133,37816.87987658898,0.008391804885416073,33.86565587943501
0.01685982098417767,41824.7668515625,0.010540496115034067,30.667872544119476
0.015974995438325205,19894.62095386777,0.010428552563687677,36.68332225927044
0.015078557808646711,25499.251409183566,0.0029832597272494536,18.783928417607875
0.014355832374828346,25184.100890650345,0.0044741758485360595,24.117183312658785
0.013884685735581284,29391.67870731082,0.0031927313696315327,21.835788638548863
0.012764944633058573,24691.34959909937,0.003951307228146298,21.006530310623443
0.011936701047471014,17873.06638545279,0.008718384738657192,31.94542589653427
0.011128834115625439,22471.982102092163,0.0027689426720793574,18.245491635830053
0.01075458055684122,20120.59165240996,0.0034767926507809016,19.673882217211098
0.01006930343611008,22518.640177479374,0.0026501875321660907,18.403468845436077
0.009745758834152908,21623.951139965768,0.0045347389427509285,21.281256035851328
0.008971694048178398,28393.040441175042,0.008416537221779707,27.50093989139351
0.00873520575350119,32699.038893488996,0.010051884061170881,28.1851096999063
0.008212824024133763,26506.153362417448,0.00439078518570159,29.99980497973131
0.00757165541108382,26399.653289076723,0.003367080640497888,19.04147317293064
0.007521913004502402,22831.55100982304,0.0038492194805437923,28.008670144951434
0.006622551888227463,26418.248870636504,0.0040341683155869,20.513049858701258
0.00687504787301108,24739.867520652384,0.004183618952747635,27.45487261186222
0.006109266755565748,27427.66500476695,0.003028359521505995,18.45804086503762
0.005911172587487658,31049.265076628602,0.0030950457109066546,18.408490207936893
0.00579931264515903,27435.41584018384,0.0028207583728804228,23.996585286981343
0.0051563080104730895,31288.349609591984,0.0027730268274211256,18.094747832624343
0.0055999592836883105,31901.993026699776,0.0030034198419724837,18.42528796747595
0.004660722736079814,29306.626640246115,0.0026042515449082254,20.154041309896044
0.0047498610758427845,23706.87987076271,0.0023831858983201126,18.785810549032412
0.0044967707003451,30986.692052698945,0.004149688248568068,19.835537059754515
0.004510328782627643,25988.756103945976,0.0024753117953022524,20.024172044964867
0.004160738506054474,31546.847374223613,0.002499985752225037,17.63852388632022
0.0042024017259226,28294.797786716525,0.0028547616346301105,22.852542921326155
0.0038992375220345743,25199.90704158408,0.0025714960507090875,20.74674906399685
0.00383651988091484,21454.85793587274,0.002352107894441692,17.983526121987783
0.003750902166811086,28478.490546074303,0.003817929546911375,30.74488431445124
0.003713997999427177,22027.511057997883,0.0024795851216515034,20.67556906849682
