loss,mean_absolute_percentage_error,val_loss,val_mean_absolute_percentage_error
0.026896126883136015,197906.9265802297,0.013541254413656527,101.97447875348952
0.009390412011262724,51467.147981880575,0.014280837369187326,101.75823682378068
0.008679658060861847,41274.02673503708,0.007813036279001088,34.81546225952305
0.007769443489106025,39254.020533832096,0.007048628386349482,33.58964940147106
0.0068619060249904456,46543.73996519134,0.005921071632298375,26.793819437296655
0.0059075875491282695,46269.996818238855,0.004837420850436761,23.65109965366079
0.005185310829746521,37563.71474198888,0.004892648663371801,29.419027671715902
0.004716368589550257,41827.39049078111,0.004540598300072559,41.85398856900958
0.004484235908236291,50506.27239266787,0.004808859102389653,35.034127929216794
0.004217841621614614,43775.83497681181,0.005755199401957823,61.268836622066544
0.004338120017768973,27384.875997634113,0.0038902217948421415,30.95548863643852
0.003912000030468581,34575.51118058958,0.004147466387034688,20.565516165412177
0.0038145097540533642,30665.82119873771,0.0035149186172050957,36.99531028080722
0.0037728829400582335,45308.60386876666,0.00358430344424663,39.6655669028471
0.0036527231316066393,38322.18234875799,0.0037204156986468864,23.96522438618089
0.003589386615807475,35752.078023950606,0.0038209605823177604,44.00157336159047
0.003532975236048638,34426.733578838284,0.0033958958842549808,25.812020912268473
0.003414124656721192,45934.718110471564,0.003024863880630439,21.857469583231868
0.0033132715151345327,29263.667653667904,0.0030533462615592697,33.69094598078789
0.003311412773710691,45329.985356358935,0.002987746729283261,21.07217728386808
0.0032303425561384124,30929.214699615997,0.0031812088641848,19.63080834729506
0.0032567185600745983,23057.578988413665,0.0029141009542229166,25.394033770328317
0.003143073422707996,39000.01563349604,0.003075388394257863,22.47523538251156
0.003158297756150112,16621.626412188773,0.002934070462049739,32.2071518297367
0.0031378775101660165,35238.724690675124,0.0030641892295244573,37.28097333148084
0.0030604538130495004,29358.37326910659,0.0029995454293328568,31.18419411372403
0.003065744572524297,38728.612047749666,0.002698960945077221,18.81221982078258
0.0029798225055496065,27204.61431607521,0.002766589308516685,18.640161210283214
0.0029698490942433728,28068.8806331394,0.002985848734576667,29.78184561741689
0.00301988940013541,37328.14586631413,0.0027812653661712736,29.816688169856917
0.0029288576170802116,27796.32182946105,0.002650447806898878,26.23445670218578
0.002914178422510119,25343.800743383115,0.0027947772628266203,20.828885992878813
0.0028725716785796113,32558.52305334266,0.002600583565064675,22.735801682067713
0.0028476563740079688,30583.68294154772,0.0025556341758127153,24.67384208443845
0.002915515779754368,28834.67316115764,0.002746271445346484,18.834920476212293
0.002844447125380827,26978.488243975105,0.003005553612121618,36.6409309504884
0.002869029885757778,34454.606753389264,0.0025811751521549217,21.2589387525936
0.0028343310033807816,27108.54233192573,0.0026746614151430775,18.41301219812702
0.002804410713361734,30586.36807494962,0.002859184783608066,26.638303531166216
0.0028120089758629516,27464.18546459599,0.002605128213332291,28.372326353215314
0.002796022647076239,26261.61172411282,0.0026096986399623528,18.391128079137335
0.0027894952115366015,27024.851763771185,0.002656739635469636,18.443760869435604
0.0028130908748608525,32261.689694336197,0.002602886870637498,23.380589468007223
0.0027715803668597492,30987.95126509534,0.002537068955787005,20.694488147843465
0.0027717787519539313,29399.350323871677,0.002740116053737298,18.66509746953577
0.0027579119461509636,29589.414135281062,0.0025780623076019143,22.843798610422482
0.0027707286317027726,30924.652460240508,0.002551417366259164,21.472138392588167
0.0027464412659785505,29631.772430770874,0.002645879075922321,19.657411781252197
0.0027648764038300617,24964.43318975106,0.0029110545460086863,19.483748492361034
0.0027565821323670067,28992.610422556732,0.0025259697484211626,18.813762140151468
0.002718820821336013,19039.69270497028,0.00271289090202178,35.487572716563406
0.0027215979633126723,19342.853249598098,0.0029447173866129703,39.93074879977268
0.002747154399026501,28843.01881174611,0.0026410010207568923,18.784376767116832
0.002754313418073422,23791.998806770454,0.0028292582308093043,20.866417514634318
0.002717336992149131,26739.770748066014,0.0026052096202624792,28.01328002027497
0.0027126511129850553,30630.369173331568,0.0025559787436180144,24.046299412195356
0.0027200147816437785,29682.523108500853,0.0025309969025848382,24.948257612998198
0.0027310858838639016,24999.618454978812,0.0027271301185132833,39.45474407911914
0.002737861052408057,27398.618443893174,0.0025820321113752217,18.1363682636565
0.002683354649345501,25539.359907453894,0.00270216035953505,25.040813362690354
0.002712852469945358,27803.710850912063,0.002672056109072272,18.144566778658596
0.002691895330703612,24936.278400754767,0.002606509630460589,19.013219097892545
0.0027386078080004553,29114.051678531712,0.0028926552079407294,19.269627656912128
0.0026653571974928096,26851.765193467996,0.0026777611361878772,18.355640700666335
0.0027209038220472256,31512.26557915122,0.0026605975566369633,20.556086395577477
0.002686945818427761,24186.203189287608,0.00261292428288197,19.033396002565986
0.002715325301007952,26128.30307785034,0.002654987318527461,30.438186204218926
0.0026901480875025363,26730.003840245652,0.002570409001543122,19.250448138670933
0.0026691961182376085,26638.92785321769,0.0025832355932205687,21.826394961241892
0.0026963258340197095,25357.676489490055,0.0025603067666138965,20.709511259221173
0.0026926044178337363,27582.293719362162,0.002639428475407218,18.4264143426498
0.0027091510871077996,24847.36921802663,0.0026931527895484226,19.89577523356538
0.002678706369883681,27281.594910557116,0.002602079955042175,21.99418508240374
0.0026815619464900533,21006.630781794403,0.002520596131486076,18.80104806306736
0.002655648145635249,22566.100622476093,0.0024816019545551055,18.993741994038952
0.0027141860848829405,26611.723029854078,0.0025456972745819388,18.121615093594038
0.0026429286293243454,22707.060587243806,0.0024750060527549533,18.658269990072764
0.0026826400812083886,27880.449942440227,0.002550163511593843,17.776460417132146
0.002665468209091637,25603.73626839615,0.0024852843220156537,19.163976330990042
0.002675933481178294,22777.022812897245,0.0025396514642064324,18.702346860596332
0.0026729726629426418,18656.67140154176,0.0026509925617733466,32.06105742172594
0.0026477064627333214,24408.76219392214,0.0025233941022210914,22.935550738729365
0.0026579288218359825,26955.07363107093,0.002506105828991969,25.604068025525248
0.002659024924576535,26908.842148117066,0.0026043243676299533,30.45837509233725
0.002651017688688333,28233.313677389113,0.0025499591676896595,18.901263675836795
0.0026448594447604176,28178.50492020067,0.002479555329504234,23.72859335068259
0.002638954810261474,24496.733110632944,0.0025978163890253304,23.99347157711235
0.0026702674544590004,25270.192108169555,0.002611163346417689,18.278993665405903
0.0026357909778480307,21845.940741934824,0.0025505547778044077,17.881462288393152
0.002633041480145717,30138.77818654516,0.002499185723987597,17.92245863887522
0.0026470118718442777,21074.782429434825,0.0025881639003016267,18.017996118736757
0.002652274719960356,25277.53035432408,0.0025970151679049268,18.30705446571801
0.0026236108995784644,22628.70761142537,0.002562505448629701,21.78042425533187
0.0026323107546984644,26069.589252383474,0.0024949301119204276,20.910911157995386
0.002626977777234831,23247.67939060974,0.002465175738878989,19.704798117394926
0.002634879893449656,27859.53433351006,0.002564358943355076,18.02518514618469
0.002628310461386533,24209.832138069283,0.0025652909093562774,31.24796748712927
0.0026383897181663472,33072.63243011526,0.002723954140943664,20.135418477585507
0.0026360758298029333,24322.552441604872,0.0025219327332044934,20.52882965303632
0.0026483730197394803,27445.417230770305,0.002477842720661188,22.9372304803608
0.0026240015170079165,21422.355800695645,0.0025193291730642472,23.802362927434377
0.0026171988870127725,28147.05793028337,0.002584247748130468,17.943344881111674
0.00261100982647326,20149.12350491721,0.0024969321813261983,18.04570526083821
0.002621402993293132,28775.13655769995,0.002526582342603634,17.66163680853758
0.0026214850962604,22190.565355071503,0.0024971962370131653,18.382513492456745
0.00261321729472128,15936.350392743643,0.0024840761829588976,19.29802564606262
0.002628904552656715,21232.521458991876,0.0024843624216004017,18.55276039633469
0.002607506470186478,27300.659167586764,0.002466605754765493,20.034722433605047
0.002595046234711752,19921.36772143917,0.0024881261756409027,17.903621016553863
0.002590216489508748,20554.119870099083,0.002523805358947511,19.043591967585154
0.002605069299149564,21683.76638018178,0.002479571066820721,17.70870184714506
0.002613417930711629,23050.7927707473,0.0025432783365728464,17.60847952188134
0.002608895780865924,22834.937025864165,0.002493806824969142,22.807977632262713
0.0026008417148585036,22136.035815938143,0.0025305001066332077,27.321479047172172
0.002572862525107497,24783.6437021743,0.002668715911081832,21.001371726891684
0.002629791541088183,23380.861811487488,0.0025071455225597465,25.574757740246298
0.002594500016831493,22227.966723362293,0.002552994003801925,19.131549825398658
0.002600935073411566,25086.200277796343,0.0024905028138884314,17.55412144893852
0.0025764742653374955,20977.62880914617,0.0024763050364632073,18.411833677316388
0.0026109180156836066,23867.342642398642,0.0025024734925871337,17.715999936689755
0.002599713756402923,19403.810526756675,0.0025403782758852203,17.64801191119118
0.0026038428576568426,23245.783416320282,0.0024688459895694853,19.77103106834588
0.002586171938785178,24416.40343298133,0.0026186604632165256,27.347537361870696
0.002594491250055321,23749.52784793091,0.002471376185312599,18.24067830671688
0.002601191665882529,22367.939271980933,0.0024737801186137075,23.409503407220914
0.002601847140307901,21851.279706988837,0.0024848222543406456,17.78123470198526
0.002613589433353331,22235.63720728289,0.0024851941842355964,19.456693217809526
0.0025903557302840684,19023.893407863554,0.002449558980782112,19.024871585914592
0.0025800864049943827,24456.760645671005,0.0024619133027323106,18.669914402508184
0.002581064556078133,20561.984328588453,0.0025756495255392746,18.01849558420843
0.002615000710364873,21731.566657121304,0.0024423215323987305,19.174489940653118
0.0025663679394934136,18615.50927310646,0.002497983639126112,22.123753805086974
0.0026061284430956436,18922.59815109951,0.002481319688997952,19.192206762750228
0.0025769940946030164,23863.20819306946,0.0024601714924973816,17.92606842609788
0.0025876684756002436,17770.915151152014,0.0024991439934341107,26.19670803687873
0.0025855787771169917,26793.089919708767,0.0024901122479654065,17.6757365621454
0.0025839349235392225,26968.437466132473,0.0024975500785408104,17.777326240637613
0.002551567708284168,20707.89937890625,0.0025166330307214535,17.953848120485908
0.0025931852790763823,24186.12341181144,0.0024409921286785664,18.25320322777128
0.0025915737908838664,21184.8452721674,0.0024461085898538327,19.825369910899656
0.002574925746800283,22575.463621436425,0.0024582555033936903,23.1203496339695
0.0025920504039248166,17389.85926334756,0.002511720516022228,18.253426088465517
0.0025793040518222723,19872.225457477893,0.0025434380344529386,23.03028383230489
0.002566819278902169,26356.100327663098,0.002532230285511072,27.112252399670126
0.0025550425078530435,22741.11594400283,0.0024638217071832605,17.913596763708902
0.0025573015789485585,19195.186580697013,0.0024427515825682865,19.848078421271552
0.0025502058556461232,21937.5446354277,0.0024928113979534043,18.176692947936854
0.002576934073814901,20476.383605606337,0.0024509516892988227,17.74418337608671
0.0025820877723458967,24246.91413649142,0.002463537285099606,22.798961051019113
0.002570496015755807,23599.898106017292,0.0024766256867556004,24.03353596469124
0.0025623103898902567,22522.631727777512,0.00246055021697708,18.429421157640785
0.0025391363546062827,25586.497044151434,0.0024730281989331954,17.76799431925874
0.0025593037792181563,23924.697651474515,0.0024609371976673142,19.86351942341861
0.0025510230898793977,20866.83291170411,0.0025086848533312505,24.791251915586024
